hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
,7.0,2.0,4.0,,1.0,3.0,39.0,Yes,Travel_Rarely,Research & Development,18.0,2.0,Life Sciences,,683,Male,2.0,Laboratory Technician,Single,28360.0,0.0,,20.0,,0.0,6.0,3.0,,,3
9.407688531905277,10.0,2.0,3.0,4.0,2.0,3.0,40.0,Yes,Travel_Rarely,,8.0,,Other,1.0,689,Male,1.0,Laboratory Technician,,,2.0,,13.0,8.0,3.0,9.0,1.0,,1.0,0
,11.0,3.0,3.0,,2.0,2.0,52.0,Yes,Travel_Rarely,Research & Development,3.0,2.0,Technical Degree,1.0,690,Male,3.0,Laboratory Technician,Single,25790.0,9.0,Y,19.0,8.0,,10.0,1.0,8.0,7.0,7
8.568365684961945,14.0,3.0,3.0,,2.0,4.0,31.0,Yes,Travel_Frequently,Research & Development,3.0,1.0,Life Sciences,1.0,695,Male,,Sales Executive,,71040.0,1.0,Y,,8.0,1.0,3.0,3.0,3.0,2.0,2
,,3.0,,1.0,1.0,4.0,44.0,Yes,,Sales,5.0,,Life Sciences,1.0,696,Male,1.0,Laboratory Technician,,63220.0,4.0,,11.0,8.0,1.0,10.0,,3.0,1.0,2
7.826244979919444,20.0,4.0,3.0,3.0,,2.0,58.0,Yes,,Sales,1.0,4.0,Technical Degree,,709,Male,2.0,Sales Executive,,10090.0,7.0,Y,13.0,8.0,,31.0,3.0,10.0,5.0,9
,6.0,4.0,,1.0,3.0,2.0,55.0,Yes,Travel_Rarely,,,3.0,Technical Degree,1.0,718,Male,,Human Resources,Single,,6.0,,14.0,8.0,,24.0,0.0,19.0,,8
7.347257920571111,11.0,1.0,3.0,3.0,4.0,,31.0,Yes,Travel_Frequently,Research & Development,2.0,,Medical,1.0,723,Female,2.0,,Single,53960.0,7.0,,17.0,8.0,1.0,3.0,2.0,1.0,,0
8.842869254796945,8.0,3.0,3.0,,3.0,2.0,35.0,Yes,Travel_Frequently,Research & Development,1.0,,Medical,1.0,724,Male,1.0,Manufacturing Director,,67960.0,0.0,Y,13.0,8.0,0.0,,2.0,4.0,,2
10.457970771976667,10.0,2.0,3.0,4.0,,2.0,,Yes,Travel_Rarely,,15.0,2.0,Life Sciences,1.0,728,Male,2.0,Sales Executive,Married,,,Y,15.0,8.0,0.0,10.0,3.0,10.0,6.0,7
9.676504908522778,8.0,4.0,3.0,4.0,3.0,3.0,27.0,Yes,,Research & Development,2.0,5.0,Life Sciences,1.0,740,Female,1.0,Research Scientist,Single,137700.0,,,18.0,8.0,1.0,8.0,3.0,,7.0,7
6.770160642570278,11.0,,3.0,1.0,1.0,3.0,49.0,Yes,Travel_Frequently,,6.0,5.0,Medical,1.0,749,Female,2.0,Healthcare Representative,Single,23420.0,3.0,Y,18.0,8.0,,20.0,2.0,4.0,1.0,3
7.89505243195,,3.0,,3.0,,,,Yes,Travel_Frequently,Sales,3.0,,Marketing,1.0,750,Female,,Laboratory Technician,Single,68110.0,,Y,15.0,8.0,1.0,9.0,2.0,8.0,7.0,7
7.039492414100834,9.0,3.0,3.0,2.0,3.0,3.0,,Yes,Travel_Frequently,Sales,4.0,3.0,Life Sciences,1.0,755,,2.0,Manager,Single,30570.0,,Y,,8.0,0.0,,3.0,1.0,0.0,0
,15.0,1.0,,1.0,2.0,4.0,31.0,Yes,,Sales,20.0,3.0,Technical Degree,1.0,759,,,,Single,61800.0,1.0,Y,14.0,8.0,1.0,1.0,,,,0
6.873401383310833,12.0,2.0,3.0,1.0,1.0,3.0,25.0,Yes,,Sales,16.0,4.0,Life Sciences,1.0,764,Male,2.0,Research Scientist,Married,198590.0,3.0,Y,19.0,8.0,0.0,6.0,3.0,3.0,2.0,2
6.37260821062,11.0,3.0,3.0,1.0,4.0,4.0,46.0,Yes,Travel_Rarely,Research & Development,18.0,1.0,Medical,,774,Male,1.0,Manufacturing Director,,59800.0,4.0,Y,11.0,8.0,1.0,28.0,2.0,7.0,4.0,3
9.18578759482361,,2.0,3.0,1.0,,4.0,39.0,Yes,Non-Travel,Research & Development,2.0,4.0,Medical,1.0,775,Male,,Manufacturing Director,Single,43810.0,2.0,,15.0,8.0,2.0,11.0,1.0,1.0,0.0,0
6.260961624274723,20.0,,3.0,3.0,2.0,3.0,31.0,Yes,Travel_Frequently,Sales,2.0,3.0,Medical,1.0,776,Male,2.0,,Single,25720.0,1.0,Y,13.0,8.0,3.0,10.0,3.0,,4.0,7
10.060047969656388,6.0,3.0,4.0,2.0,4.0,,31.0,Yes,Travel_Frequently,,,,Life Sciences,1.0,779,Male,,Laboratory Technician,,65000.0,6.0,Y,23.0,8.0,,7.0,5.0,2.0,2.0,2
6.9595381526102775,,3.0,3.0,1.0,3.0,3.0,34.0,Yes,Travel_Rarely,Research & Development,7.0,4.0,Medical,,782,Male,2.0,Research Scientist,Married,26940.0,,Y,,,,,3.0,2.0,2.0,2
,5.0,3.0,4.0,1.0,3.0,4.0,28.0,Yes,Travel_Frequently,Research & Development,2.0,3.0,Medical,1.0,799,Male,1.0,Research Scientist,Married,22740.0,3.0,,20.0,8.0,1.0,5.0,5.0,,1.0,2
7.6081648817491665,,3.0,3.0,1.0,2.0,1.0,29.0,Yes,,Research & Development,,3.0,Medical,1.0,800,,5.0,Research Scientist,,44340.0,,,17.0,8.0,3.0,7.0,1.0,,0.0,0
,7.0,3.0,3.0,1.0,2.0,,34.0,Yes,Travel_Rarely,Research & Development,7.0,1.0,Medical,1.0,801,Male,1.0,Research Scientist,Single,,,Y,15.0,8.0,1.0,16.0,2.0,15.0,10.0,10
,,2.0,3.0,,,,24.0,Yes,,Sales,3.0,3.0,Life Sciences,1.0,803,Male,2.0,Research Scientist,Single,76540.0,,Y,,8.0,1.0,4.0,3.0,0.0,0.0,0
7.436475903614444,5.0,3.0,,3.0,1.0,,28.0,Yes,Travel_Frequently,Sales,1.0,3.0,Marketing,1.0,811,Male,2.0,Laboratory Technician,Single,17060.0,7.0,Y,12.0,8.0,0.0,8.0,3.0,0.0,0.0,0
6.313620035698333,8.0,3.0,3.0,1.0,1.0,1.0,,Yes,,,5.0,3.0,Life Sciences,1.0,820,,,Research Scientist,Single,109340.0,6.0,Y,,8.0,2.0,,2.0,,,7
7.0393395805441665,19.0,4.0,,4.0,1.0,1.0,40.0,Yes,Travel_Rarely,,,3.0,Medical,1.0,826,,2.0,Research Director,Single,47750.0,3.0,Y,15.0,8.0,1.0,15.0,3.0,5.0,1.0,0
,19.0,2.0,,,3.0,,,Yes,Travel_Frequently,Research & Development,29.0,3.0,Life Sciences,1.0,828,,,Healthcare Representative,Single,25150.0,1.0,Y,14.0,8.0,0.0,7.0,,7.0,7.0,7
6.783846497099445,20.0,3.0,,,1.0,3.0,30.0,Yes,Travel_Rarely,Research & Development,,3.0,Other,1.0,849,Male,,Sales Executive,Married,179240.0,1.0,,13.0,8.0,2.0,,2.0,10.0,6.0,7
9.023644578313055,,1.0,3.0,1.0,1.0,,,Yes,,Research & Development,2.0,3.0,Medical,1.0,853,Female,1.0,Research Scientist,,,1.0,Y,13.0,8.0,0.0,1.0,2.0,1.0,,0
6.377397367246667,,,4.0,3.0,4.0,,53.0,Yes,Travel_Rarely,Research & Development,19.0,3.0,Life Sciences,1.0,854,,,Manager,Married,25590.0,0.0,Y,,8.0,,34.0,,33.0,1.0,9
7.417016956715556,6.0,2.0,,3.0,2.0,,38.0,Yes,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,855,Female,3.0,Sales Executive,,49080.0,4.0,Y,19.0,8.0,1.0,7.0,3.0,5.0,1.0,4
8.011686746987777,12.0,,3.0,3.0,2.0,,,Yes,Travel_Rarely,Human Resources,1.0,3.0,Medical,1.0,879,Female,2.0,Laboratory Technician,Married,24130.0,,,16.0,8.0,1.0,1.0,2.0,1.0,0.0,0
8.195287817938333,6.0,,3.0,2.0,4.0,4.0,18.0,Yes,Travel_Frequently,Research & Development,,5.0,Medical,1.0,896,Male,1.0,Research Director,,24790.0,1.0,,,8.0,1.0,0.0,2.0,0.0,0.0,0
5.7509515841141665,,,3.0,,1.0,3.0,35.0,Yes,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,905,Male,3.0,Healthcare Representative,Married,23210.0,9.0,Y,12.0,,1.0,,0.0,13.0,6.0,0
,13.0,,3.0,,4.0,2.0,35.0,Yes,Travel_Rarely,,9.0,3.0,Life Sciences,1.0,910,Male,2.0,Manager,Divorced,173990.0,6.0,Y,12.0,8.0,0.0,7.0,3.0,2.0,2.0,2
10.276171352074723,5.0,3.0,3.0,1.0,1.0,1.0,40.0,Yes,Travel_Rarely,Sales,16.0,4.0,Marketing,,914,Male,1.0,Research Director,Single,36330.0,3.0,,,8.0,2.0,10.0,0.0,4.0,0.0,3
,19.0,2.0,3.0,4.0,4.0,4.0,35.0,Yes,Travel_Frequently,,17.0,4.0,Medical,,929,Male,1.0,,Single,,3.0,,11.0,8.0,1.0,13.0,3.0,11.0,6.0,7
7.801307452030278,9.0,,3.0,4.0,3.0,3.0,23.0,Yes,Travel_Rarely,Human Resources,,3.0,Life Sciences,1.0,944,Female,3.0,Laboratory Technician,,49690.0,1.0,Y,12.0,8.0,0.0,5.0,3.0,5.0,,2
9.4063933511825,12.0,1.0,3.0,4.0,3.0,,48.0,Yes,Travel_Frequently,,10.0,2.0,Marketing,1.0,947,Male,1.0,Healthcare Representative,,,2.0,Y,12.0,8.0,1.0,,3.0,9.0,7.0,7
,8.0,3.0,3.0,4.0,2.0,3.0,32.0,Yes,Travel_Rarely,Sales,,3.0,Life Sciences,,948,Male,2.0,,Single,27430.0,1.0,Y,19.0,8.0,1.0,1.0,2.0,1.0,0.0,0
,4.0,3.0,3.0,3.0,4.0,3.0,23.0,Yes,Travel_Rarely,,12.0,,Medical,1.0,956,,2.0,Research Scientist,Divorced,75250.0,1.0,Y,14.0,8.0,2.0,,,3.0,0.0,2
6.074939759036111,12.0,,3.0,4.0,3.0,,24.0,Yes,Travel_Rarely,,6.0,2.0,Medical,1.0,965,,2.0,Manager,Married,20070.0,1.0,Y,12.0,,0.0,,2.0,1.0,0.0,0
6.459363007585833,12.0,3.0,,,3.0,,47.0,Yes,Travel_Frequently,Research & Development,1.0,3.0,Medical,1.0,966,Female,2.0,,Married,196270.0,,Y,11.0,8.0,2.0,25.0,,23.0,14.0,10
9.960273315483889,10.0,3.0,4.0,2.0,,3.0,36.0,Yes,Travel_Rarely,,1.0,,Medical,1.0,979,,,Manufacturing Director,Divorced,33760.0,5.0,Y,20.0,8.0,0.0,16.0,3.0,2.0,,2
6.816898705934722,7.0,3.0,3.0,1.0,2.0,3.0,32.0,Yes,Travel_Rarely,Research & Development,26.0,3.0,Medical,,980,Female,2.0,Research Director,,88230.0,6.0,Y,13.0,8.0,2.0,10.0,,0.0,0.0,0
6.205102632753055,19.0,3.0,,3.0,4.0,2.0,,Yes,Travel_Frequently,Research & Development,10.0,3.0,Life Sciences,1.0,989,Female,1.0,Human Resources,Divorced,22070.0,6.0,,14.0,8.0,0.0,6.0,4.0,4.0,1.0,2
6.2590751896472225,20.0,3.0,3.0,2.0,2.0,3.0,29.0,Yes,Travel_Rarely,Sales,4.0,3.0,Marketing,1.0,992,Male,5.0,Research Scientist,Single,,,Y,13.0,,0.0,2.0,3.0,,2.0,2
7.580101517179722,21.0,1.0,3.0,1.0,1.0,2.0,33.0,Yes,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,998,Male,1.0,Sales Executive,Single,43020.0,2.0,Y,13.0,,0.0,11.0,3.0,0.0,0.0,0
6.0184426595269445,7.0,3.0,,,3.0,3.0,31.0,Yes,Travel_Rarely,Human Resources,9.0,4.0,Human Resources,,1000,Male,,Laboratory Technician,,168850.0,2.0,Y,14.0,8.0,2.0,10.0,2.0,1.0,0.0,0
8.103367916108612,9.0,3.0,3.0,3.0,3.0,,43.0,Yes,Travel_Frequently,Research & Development,,4.0,Other,1.0,1005,Male,3.0,,Married,76550.0,9.0,Y,12.0,,1.0,6.0,3.0,1.0,0.0,0
7.066681169120834,14.0,4.0,3.0,,2.0,3.0,21.0,Yes,Travel_Rarely,Sales,1.0,2.0,Marketing,1.0,1014,Male,,Healthcare Representative,,27910.0,1.0,Y,,8.0,0.0,1.0,3.0,1.0,,0
8.663879964301389,,3.0,3.0,3.0,1.0,3.0,22.0,Yes,Travel_Rarely,,1.0,3.0,Other,,1016,Male,4.0,Research Scientist,Married,,1.0,Y,14.0,8.0,0.0,1.0,3.0,,0.0,0
8.576400044622778,19.0,4.0,3.0,3.0,2.0,,44.0,Yes,Travel_Frequently,Sales,10.0,4.0,Life Sciences,1.0,1022,Male,1.0,,Divorced,28440.0,1.0,Y,12.0,8.0,,6.0,2.0,5.0,2.0,3
7.900931503792778,20.0,3.0,4.0,3.0,4.0,,35.0,Yes,Travel_Rarely,Research & Development,,,Life Sciences,1.0,1024,Male,2.0,Research Scientist,Single,19040.0,1.0,Y,22.0,8.0,1.0,10.0,,10.0,7.0,7
7.2915885765283335,19.0,,,4.0,,,,Yes,Travel_Frequently,Research & Development,2.0,1.0,Life Sciences,1.0,1033,Male,1.0,Manufacturing Director,,134990.0,,Y,,8.0,2.0,,2.0,7.0,0.0,7
6.058831994645,6.0,3.0,3.0,,1.0,1.0,37.0,Yes,Travel_Rarely,Research & Development,,3.0,Life Sciences,,1034,Male,1.0,Laboratory Technician,Single,137580.0,1.0,Y,11.0,8.0,1.0,10.0,5.0,10.0,,8
8.030913654618333,,,3.0,4.0,,3.0,26.0,Yes,,Human Resources,2.0,1.0,Technical Degree,1.0,1040,Female,3.0,Sales Executive,Married,65780.0,,Y,15.0,8.0,2.0,6.0,3.0,,1.0,4
7.839794734493333,4.0,3.0,3.0,,2.0,,46.0,Yes,Travel_Rarely,Research & Development,10.0,,Medical,1.0,1041,Male,1.0,Sales Executive,Married,44220.0,4.0,,11.0,8.0,1.0,13.0,2.0,9.0,3.0,7
5.767146363230555,,,3.0,4.0,1.0,3.0,31.0,Yes,Travel_Rarely,Research & Development,,3.0,Life Sciences,,1055,Male,,,,21680.0,,Y,14.0,8.0,,2.0,,1.0,0.0,0
8.486426818384444,6.0,2.0,3.0,1.0,1.0,3.0,,Yes,Travel_Rarely,,8.0,2.0,Medical,1.0,1056,Male,1.0,Manager,Divorced,28530.0,,Y,14.0,,1.0,,5.0,2.0,2.0,0
9.909873940205,12.0,3.0,3.0,3.0,2.0,2.0,32.0,Yes,,Research & Development,1.0,1.0,Medical,1.0,1069,Male,2.0,,Single,27410.0,7.0,Y,11.0,8.0,0.0,7.0,,2.0,2.0,2
8.071975680499722,,2.0,3.0,4.0,4.0,2.0,29.0,Yes,Travel_Frequently,Research & Development,13.0,2.0,Life Sciences,1.0,1075,Female,1.0,Laboratory Technician,Single,52200.0,1.0,Y,17.0,8.0,0.0,,3.0,1.0,1.0,0
7.282734270414722,19.0,4.0,4.0,,,3.0,46.0,Yes,Travel_Rarely,,4.0,4.0,Medical,1.0,1076,Female,,Sales Representative,Married,27430.0,5.0,Y,25.0,8.0,1.0,,1.0,8.0,0.0,7
7.044107541276111,21.0,3.0,,,4.0,2.0,30.0,Yes,Travel_Rarely,Sales,12.0,,Life Sciences,1.0,1081,Female,2.0,,Single,,1.0,Y,,8.0,2.0,1.0,3.0,1.0,0.0,0
10.250703926818334,6.0,3.0,,4.0,2.0,,22.0,Yes,Travel_Rarely,Research & Development,16.0,2.0,Life Sciences,1.0,1082,,2.0,Laboratory Technician,Single,35790.0,1.0,Y,19.0,8.0,,1.0,,1.0,0.0,0
,14.0,3.0,3.0,4.0,1.0,3.0,34.0,Yes,Non-Travel,Research & Development,27.0,2.0,Life Sciences,1.0,1096,,1.0,Sales Representative,Married,36920.0,1.0,,,8.0,1.0,5.0,5.0,5.0,3.0,0
6.368572066041945,18.0,3.0,,1.0,4.0,3.0,56.0,Yes,Travel_Rarely,Human Resources,1.0,2.0,Medical,1.0,1097,,5.0,,Single,25590.0,,Y,,8.0,,5.0,3.0,4.0,1.0,0
6.2871028558677775,19.0,3.0,3.0,3.0,1.0,3.0,,Yes,Travel_Frequently,Human Resources,2.0,,Human Resources,1.0,1108,Male,2.0,Sales Executive,Single,28750.0,1.0,Y,,8.0,0.0,1.0,3.0,1.0,0.0,0
9.273622266845,4.0,3.0,3.0,4.0,,,28.0,Yes,Travel_Rarely,Research & Development,25.0,3.0,Technical Degree,,1112,,1.0,Research Director,Single,187890.0,3.0,,16.0,8.0,1.0,6.0,4.0,2.0,2.0,2
9.646204819276944,14.0,,3.0,1.0,3.0,3.0,32.0,Yes,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,1.0,1118,Male,2.0,Laboratory Technician,Single,191900.0,3.0,,17.0,8.0,,8.0,2.0,4.0,0.0,3
6.2932005800980555,,,,,,,27.0,Yes,Travel_Frequently,Sales,8.0,1.0,Life Sciences,1.0,1122,Male,4.0,Laboratory Technician,Married,102310.0,1.0,Y,,8.0,1.0,1.0,,1.0,0.0,0
5.761482597054722,22.0,,3.0,3.0,,2.0,,Yes,Travel_Rarely,Sales,7.0,5.0,Life Sciences,1.0,1133,Female,2.0,,Divorced,171230.0,5.0,Y,15.0,8.0,1.0,6.0,,4.0,0.0,3
,17.0,3.0,3.0,1.0,4.0,3.0,31.0,Yes,Travel_Frequently,,2.0,1.0,Other,1.0,1138,Male,,Sales Executive,Married,70940.0,1.0,Y,14.0,,1.0,10.0,2.0,10.0,0.0,8
10.634371932173055,4.0,,3.0,1.0,1.0,2.0,53.0,Yes,Travel_Rarely,Research & Development,18.0,3.0,Medical,1.0,1139,Male,1.0,Research Scientist,Single,34230.0,6.0,Y,15.0,8.0,1.0,15.0,4.0,2.0,2.0,2
7.348496207050278,21.0,3.0,3.0,,1.0,2.0,23.0,Yes,,Research & Development,2.0,4.0,Life Sciences,1.0,1181,Female,2.0,Manufacturing Director,Married,61790.0,1.0,,11.0,8.0,0.0,1.0,3.0,1.0,1.0,0
10.816014056224722,2.0,3.0,4.0,1.0,,4.0,29.0,Yes,Travel_Rarely,Research & Development,9.0,,Medical,1.0,1185,,2.0,Sales Representative,Married,29960.0,9.0,Y,25.0,8.0,0.0,4.0,4.0,2.0,,2
6.327618250780834,,3.0,4.0,4.0,3.0,1.0,56.0,Yes,Travel_Rarely,Sales,10.0,,Other,,1187,Male,2.0,,Married,40780.0,8.0,Y,24.0,8.0,1.0,14.0,3.0,10.0,9.0,8
,15.0,2.0,,2.0,3.0,3.0,50.0,Yes,Travel_Frequently,,4.0,2.0,Life Sciences,1.0,1195,Female,2.0,Laboratory Technician,Divorced,167990.0,7.0,Y,14.0,8.0,1.0,12.0,2.0,6.0,0.0,1
9.345834448906666,7.0,3.0,,4.0,1.0,3.0,50.0,Yes,Travel_Rarely,Research & Development,17.0,3.0,Medical,1.0,1204,Male,1.0,Research Scientist,Divorced,173280.0,4.0,Y,15.0,,,,1.0,3.0,2.0,0
8.037553547523334,17.0,3.0,3.0,2.0,4.0,1.0,41.0,Yes,,Research & Development,7.0,2.0,Life Sciences,1.0,1213,Female,1.0,Research Scientist,,20990.0,8.0,Y,12.0,8.0,1.0,,2.0,6.0,0.0,5
8.418538598839723,3.0,3.0,3.0,4.0,3.0,,37.0,Yes,Travel_Rarely,,2.0,3.0,Life Sciences,1.0,1215,,1.0,Sales Executive,Single,56470.0,6.0,Y,,8.0,,7.0,,0.0,0.0,0
,15.0,3.0,3.0,3.0,3.0,,28.0,Yes,Travel_Rarely,,1.0,,Life Sciences,,1227,,5.0,Research Director,,,5.0,Y,13.0,8.0,,6.0,2.0,4.0,0.0,3
5.9552342704147225,,3.0,3.0,,,3.0,,Yes,,Research & Development,,,Life Sciences,1.0,1234,,,Research Director,Single,54860.0,7.0,Y,12.0,8.0,1.0,10.0,2.0,5.0,0.0,3
,17.0,1.0,3.0,2.0,,3.0,34.0,Yes,Travel_Rarely,Sales,,2.0,Marketing,1.0,1237,Female,2.0,Research Scientist,Single,,2.0,Y,,8.0,0.0,8.0,2.0,4.0,1.0,3
8.808867692994166,18.0,3.0,,2.0,1.0,3.0,32.0,Yes,Travel_Frequently,Research & Development,,3.0,Medical,1.0,1239,Female,2.0,Manufacturing Director,Single,,1.0,Y,13.0,8.0,0.0,,2.0,10.0,6.0,7
,17.0,3.0,3.0,4.0,4.0,4.0,,Yes,Travel_Rarely,Human Resources,1.0,,Medical,1.0,1246,Male,1.0,Sales Executive,,36730.0,3.0,Y,14.0,8.0,,19.0,3.0,,0.0,0
9.482291387773056,5.0,2.0,3.0,2.0,4.0,2.0,24.0,Yes,,Human Resources,2.0,,Human Resources,1.0,1247,,,Sales Executive,,,,Y,11.0,8.0,,6.0,,2.0,2.0,0
,6.0,2.0,3.0,1.0,3.0,3.0,50.0,Yes,Travel_Rarely,,12.0,4.0,Medical,1.0,1249,Male,1.0,Research Director,Married,49000.0,1.0,Y,11.0,8.0,0.0,,,3.0,,2
,6.0,3.0,,1.0,3.0,2.0,,Yes,Travel_Rarely,Sales,4.0,,Marketing,1.0,1255,,,Manager,Single,,1.0,Y,12.0,8.0,,,6.0,1.0,0.0,1
5.483209504685278,20.0,3.0,3.0,,3.0,3.0,41.0,Yes,Travel_Rarely,Sales,20.0,4.0,Marketing,1.0,1258,,,Sales Executive,Married,102090.0,1.0,Y,13.0,8.0,1.0,,2.0,22.0,,8
8.66107429718861,17.0,1.0,3.0,1.0,3.0,,48.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Technical Degree,1.0,1263,Female,1.0,,,,9.0,Y,16.0,8.0,0.0,23.0,6.0,1.0,0.0,0
10.125659303881944,13.0,3.0,4.0,,,2.0,28.0,Yes,Travel_Rarely,Research & Development,10.0,1.0,Medical,1.0,1264,Male,1.0,Sales Executive,Single,25610.0,1.0,,22.0,8.0,,2.0,3.0,,2.0,2
8.678652387326945,6.0,,,,,,36.0,Yes,Travel_Rarely,Sales,7.0,2.0,Life Sciences,1.0,1282,,4.0,Laboratory Technician,Married,144110.0,0.0,Y,18.0,8.0,3.0,2.0,,1.0,0.0,0
6.023237394020278,7.0,3.0,4.0,3.0,4.0,,46.0,Yes,Travel_Rarely,Sales,1.0,2.0,Medical,,1302,Female,2.0,Research Scientist,Single,97140.0,1.0,,22.0,8.0,0.0,9.0,0.0,9.0,4.0,7
10.065757474341666,2.0,,3.0,3.0,1.0,3.0,37.0,Yes,Travel_Rarely,Human Resources,9.0,3.0,Human Resources,1.0,1313,Male,2.0,Healthcare Representative,,,,Y,17.0,8.0,,7.0,4.0,3.0,0.0,2
10.583075635876666,3.0,,4.0,4.0,4.0,3.0,20.0,Yes,Travel_Frequently,Sales,,,Life Sciences,1.0,1315,,,Healthcare Representative,Single,,1.0,Y,22.0,8.0,0.0,1.0,3.0,1.0,1.0,0
8.23665997322611,,2.0,3.0,,3.0,3.0,,Yes,Travel_Rarely,Sales,,1.0,Marketing,,1320,,2.0,,Single,82370.0,1.0,Y,,8.0,0.0,6.0,6.0,6.0,0.0,3
7.855391566265,11.0,3.0,3.0,1.0,3.0,,34.0,Yes,,Human Resources,4.0,,Life Sciences,1.0,1324,Female,5.0,Sales Executive,Single,55620.0,1.0,Y,15.0,8.0,0.0,9.0,3.0,9.0,,6
8.397965194109723,,1.0,,2.0,2.0,3.0,,Yes,,Research & Development,15.0,3.0,Life Sciences,1.0,1335,Male,2.0,,Married,,9.0,Y,19.0,,0.0,,1.0,5.0,4.0,3
,16.0,3.0,4.0,2.0,,2.0,31.0,Yes,,,2.0,,Technical Degree,,1337,Female,,Sales Executive,Married,21410.0,4.0,Y,20.0,8.0,0.0,,2.0,7.0,7.0,7
7.093365684961944,15.0,,3.0,,4.0,2.0,58.0,Yes,Travel_Rarely,,2.0,2.0,Medical,1.0,1339,Female,1.0,Research Scientist,,43850.0,1.0,Y,13.0,8.0,1.0,40.0,,,15.0,6
8.987822400713888,10.0,3.0,4.0,4.0,3.0,2.0,19.0,Yes,Travel_Rarely,Research & Development,,2.0,Life Sciences,1.0,1340,Male,1.0,Manager,Single,53320.0,,Y,,8.0,1.0,0.0,2.0,0.0,,0
,4.0,2.0,,2.0,,3.0,31.0,Yes,Travel_Rarely,Research & Development,15.0,1.0,Medical,1.0,1345,Female,2.0,,Married,40660.0,3.0,Y,,8.0,0.0,4.0,2.0,2.0,2.0,2
6.930098170459445,9.0,4.0,3.0,1.0,4.0,3.0,51.0,Yes,Travel_Frequently,Research & Development,6.0,,Life Sciences,1.0,1349,Female,1.0,Manager,Single,,2.0,Y,11.0,8.0,0.0,,2.0,4.0,,3
7.6795816599730555,,2.0,3.0,1.0,1.0,4.0,32.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,,1353,,2.0,Research Director,Single,41480.0,7.0,Y,15.0,8.0,0.0,,,5.0,0.0,4
6.9371095493083335,19.0,,4.0,3.0,1.0,4.0,19.0,Yes,Travel_Frequently,,,2.0,Life Sciences,,1384,Male,2.0,Healthcare Representative,Single,41870.0,0.0,Y,22.0,8.0,1.0,1.0,4.0,0.0,0.0,0
6.687001338688056,,3.0,4.0,2.0,4.0,2.0,19.0,Yes,Travel_Rarely,Research & Development,8.0,,Life Sciences,,1390,Male,2.0,Sales Executive,,159720.0,1.0,Y,21.0,8.0,0.0,1.0,2.0,1.0,1.0,0
9.95758478357861,4.0,3.0,4.0,2.0,2.0,,41.0,Yes,Travel_Rarely,Research & Development,,,Life Sciences,1.0,1395,Male,5.0,Laboratory Technician,Single,53470.0,,Y,,8.0,1.0,4.0,1.0,4.0,0.0,2
8.633544176706666,10.0,4.0,3.0,,3.0,3.0,35.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,1405,Female,2.0,Research Director,Married,,3.0,Y,12.0,,0.0,8.0,3.0,1.0,0.0,1
7.899023873270833,,3.0,3.0,,1.0,3.0,38.0,Yes,Travel_Rarely,Sales,6.0,4.0,Life Sciences,1.0,1417,,3.0,Research Scientist,,107480.0,7.0,Y,15.0,,0.0,,3.0,,,0
6.517575858991389,,3.0,3.0,2.0,4.0,2.0,29.0,Yes,Travel_Rarely,Sales,10.0,2.0,Life Sciences,1.0,1418,,2.0,Research Scientist,Married,15550.0,1.0,Y,19.0,,2.0,10.0,2.0,10.0,,9
,,4.0,,,4.0,2.0,32.0,Yes,Travel_Rarely,Research & Development,5.0,,Medical,1.0,1423,Male,1.0,Healthcare Representative,Married,34770.0,1.0,Y,11.0,8.0,0.0,,2.0,,9.0,8
7.874956492636945,19.0,2.0,,,1.0,3.0,30.0,Yes,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,1427,Female,2.0,Research Scientist,Single,55620.0,5.0,Y,13.0,8.0,0.0,8.0,3.0,5.0,0.0,4
6.529568273092222,17.0,2.0,,3.0,1.0,2.0,30.0,Yes,Travel_Frequently,Sales,3.0,2.0,Medical,1.0,1429,Male,,Healthcare Representative,Single,28620.0,5.0,Y,,8.0,,9.0,2.0,6.0,0.0,1
7.503869924140833,9.0,,,3.0,3.0,2.0,29.0,Yes,Travel_Rarely,,2.0,3.0,Life Sciences,1.0,1430,Male,1.0,Sales Executive,Single,49780.0,0.0,Y,13.0,8.0,,,3.0,,,5
